date_time,power,windspeed,tem,hum,pressure,precipitation,wind_dir
2/1 0h,0.105112555,4.725235472,18.6553894,92.94912763,1010.694063,0.000846572,129.3634644
2/1 1h,0.081281405,4.367064867,18.58745728,93.58785517,1010.506875,0.000846572,134.8169708
2/1 2h,0.06376153,4.103955914,18.51516113,94.26323433,1010.09875,0.001552049,137.6545105
2/1 3h,0.044354841,3.728411512,18.14434204,95.35078986,1009.64875,0.003809109,135.0640869
2/1 4h,0.022835424,3.261689265,17.87981567,96.16949149,1009.809844,0.009029172,128.6422729
2/1 5h,0.002057659,2.191749368,18.35656128,95.67617669,1010.336719,0.005220063,111.7506638
2/1 6h,0,1.981429928,18.38210449,95.85431673,1011.102266,0.003809109,89.79967499
2/1 7h,0,1.944678893,18.69527588,95.54094697,1011.830781,0.004796777,81.5069046
2/1 8h,0,1.999865835,19.03896484,94.74542049,1012.346797,0.006630551,98.84970093
2/1 9h,0.00134565,2.126042814,20.5446106,88.70246457,1012.710156,0.006630551,106.3270645
2/1 10h,0.005082197,2.476686385,20.95437012,85.07954519,1012.735547,0.005784445,103.6484756
2/1 11h,0.006283717,2.590254135,21.2373291,84.37691474,1012.219609,0.001975335,76.70604706
2/1 12h,0.033399767,3.499562789,21.95836792,80.66317554,1011.027109,0.000987668,66.38367462
2/1 13h,0.095153707,4.592794983,22.00231323,80.49109126,1010.147188,0.011427328,69.20105743
2/1 14h,0.201037394,5.843094159,21.88231812,81.74681371,1009.385938,0.01608301,66.60992432
2/1 15h,0.437921337,7.511226226,21.32332764,84.94393457,1008.937734,0.032166019,63.83332062
2/1 16h,0.643318844,8.521969652,20.93599854,87.27120665,1009.76625,0.021726359,66.90860748
2/1 17h,0.674082028,8.655759771,20.7206665,89.62561671,1009.783203,0.036821701,74.40323639
2/1 18h,0.735777978,8.926080879,20.68111572,90.02814423,1010.350078,0.004796777,86.19477844
2/1 19h,0.695411653,8.746754932,20.62346802,91.21378318,1010.511172,0.000987668,95.56533051
2/1 20h,0.552743701,8.114620134,20.52062378,92.67845184,1011.162188,0.000141095,104.2258682
2/1 21h,0.418886079,7.388483111,20.22615967,94.57927892,1011.475313,0.000141095,112.0011673
2/1 22h,0.313826511,6.726205871,20.15731201,95.23504036,1011.805313,0.000141095,113.3289642
2/1 23h,0.251069425,6.252339251,20.10527954,95.2810055,1011.855625,0.000141095,110.1269531
2/2 0h,0.194422749,5.752880315,19.87001953,95.81037508,1012.126328,0.000141095,103.973587
2/2 1h,0.171747184,5.513591352,19.784021,96.2182134,1011.864063,0.000141095,98.42973328
2/2 2h,0.171919285,5.51446767,19.62758789,96.59744662,1011.847109,0.004796777,93.70880127
2/2 3h,0.181661047,5.616967467,19.50792847,97.2216894,1011.551563,0.005784445,89.72110748
2/2 4h,0.20943157,5.908389455,19.42067871,97.55819558,1011.872578,0.005784445,87.92433929
2/2 5h,0.193347533,5.738938632,19.56868896,96.6047824,1012.371563,0.005784445,91.30780029
2/2 6h,0.207609634,5.887480929,19.56588135,96.57563159,1013.158281,0.003809109,90.89237213
2/2 7h,0.223048309,6.035458013,19.70424805,96.23446963,1013.793594,0.002821442,89.52990723
2/2 8h,0.256659471,6.289183573,20.07067261,94.33699376,1014.502188,0.001410954,83.94359589
2/2 9h,0.277711736,6.453011874,21.06313477,88.35579015,1015.269453,0.000705477,82.83023834
2/2 10h,0.306776031,6.674965454,21.3980957,85.64251244,1015.210703,0.005502254,78.4265976
2/2 11h,0.365057306,7.08775675,21.54329834,85.60377838,1014.76375,0.014389865,69.52562714
2/2 12h,0.470203135,7.686994525,21.98330078,83.89656699,1013.911641,0.029908959,63.64095306
2/2 13h,0.562593045,8.163204836,21.6168457,85.45336611,1012.823984,0.060522929,61.3306427
2/2 14h,0.590751615,8.28761748,21.41616211,86.8013354,1012.140859,0.071385875,61.94020844
2/2 15h,0.531983292,8.023783257,20.86992798,89.59083536,1012.056641,0.031319447,64.02454376
2/2 16h,0.472632928,7.693522547,20.70540771,90.20002882,1012.258984,0.014954247,68.26398468
2/2 17h,0.380827971,7.174233916,20.51815186,91.50496635,1012.410938,0.000141095,72.72525024
2/2 18h,0.349555143,6.996323628,20.49724731,91.62312564,1012.748281,0.000141095,78.82277679
2/2 19h,0.315238278,6.737194784,20.4838501,92.16377056,1012.781563,0.000141095,80.83542633
2/2 20h,0.317227171,6.749488403,20.44646606,92.7482026,1013.793594,0.000141095,80.28483582
2/2 21h,0.285436459,6.510003419,20.41655884,93.26970698,1013.642188,0.000141095,81.19589996
2/2 22h,0.249525377,6.238562708,20.43898926,93.60556541,1014.139375,0.0286391,75.44578552
2/2 23h,0.262141083,6.333967087,20.38945923,94.1029628,1013.785078,0.093676616,69.74747467
2/3 0h,0.273567394,6.419083625,20.25484619,94.85073719,1013.802031,0.172398519,68.4991684
2/3 1h,0.313823953,6.723181597,20.23708496,94.97213525,1013.355156,0.200332608,66.66861725
2/3 2h,0.374742353,7.136856914,20.23830566,95.01007491,1012.925156,0.428316183,67.28780365
2/3 3h,0.425951805,7.425085936,20.14266357,95.5286601,1012.529063,0.262689311,69.11678314
2/3 4h,0.458499511,7.607382639,20.09780273,95.87900832,1012.688906,0.287801493,72.94274902
2/3 5h,0.450922146,7.563031726,20.09621582,95.45761129,1013.372109,0.276374165,77.87471008
2/3 6h,0.478200566,7.714646449,20.18441162,95.18299771,1014.308359,0.30684704,78.35228729
2/3 7h,0.557406595,8.124864427,20.28911743,94.85582532,1014.596016,0.188199803,82.85270691
2/3 8h,0.544860439,8.069897781,20.39754639,94.2840059,1014.917578,0.061228406,85.21524048
2/3 9h,0.475018811,7.698038019,20.74157104,92.65718847,1015.746094,0.07082196,83.55666351
2/3 10h,0.475242408,7.701693373,20.92632446,90.58670202,1015.475391,0.026663765,79.77363586
2/3 11h,0.568911082,8.179504933,20.94814453,89.8626749,1015.196172,0.0040913,73.099823
2/3 12h,0.584968012,8.254979346,21.19866333,87.97754804,1014.156328,0.003244728,68.35549164
2/3 13h,0.586998361,8.268887717,21.39623413,86.40823923,1012.904531,0.000846572,65.7805481
2/3 14h,0.61291667,8.387944638,21.62462769,84.88914861,1011.965859,0.013684854,65.60040283
2/3 15h,0.673433753,8.655156717,21.4694458,85.83222074,1011.577031,0.002539251,66.36775208
2/3 16h,0.709959605,8.811440757,20.95998535,88.72650489,1011.509219,0.000141095,67.61379242
2/3 17h,0.491152569,7.789741037,19.71950684,94.19813036,1011.855625,0.000846572,67.58835602
2/3 18h,0.481486952,7.733478709,19.61699829,94.71364119,1012.219609,0.000846572,67.43790436
2/3 19h,0.524924215,7.976986575,19.67400513,94.1943809,1012.582969,0.000141095,71.16759491
2/3 20h,0.551279817,8.097353858,19.75036011,93.70187241,1012.997813,0.000846572,71.55366516
2/3 21h,0.55073515,8.093752986,19.71950684,93.71297093,1013.395078,0.000846572,74.12393188
2/3 22h,0.475580847,7.698570618,19.80144653,93.72660593,1013.505313,0.003244728,80.01670837
2/3 23h,0.329917815,6.8416394,19.9039856,93.4843516,1013.344219,0.029767863,86.40013885
2/4 0h,0.291660548,6.554508514,19.97719727,93.27270112,1013.234609,0.061933883,85.62953186
2/4 1h,0.264403049,6.35116385,20.04451904,93.22695244,1012.524219,0.558109023,82.15923309
2/4 2h,0.247346328,6.223204505,20.06069336,93.23291131,1012.270469,0.487428624,82.17395782
2/4 3h,0.244889185,6.204862718,20.03734741,93.73535085,1012.092422,1.108176541,81.89702606
2/4 4h,0.28174055,6.483297297,20.01241455,94.17908457,1011.712109,1.079960726,82.70375061
2/4 5h,0.403950259,7.300940227,19.98467407,95.27623807,1012.151797,1.010832144,92.85943604
2/4 6h,0.401713366,7.289170512,20.05791626,95.24112604,1012.042109,0.809794292,90.1220932
2/4 7h,0.471499708,7.681574818,20.18129883,94.8551468,1012.566016,0.487851445,89.91345978
2/4 8h,0.491406358,7.795362509,20.40566406,94.68309895,1012.685313,0.318415463,94.80949402
2/4 9h,0.496683599,7.828199971,20.88051758,93.35708191,1013.188594,0.178465154,101.2522583
2/4 10h,0.403855785,7.306327247,21.04039917,92.32658776,1013.154688,0.055020675,101.152298
2/4 11h,0.335456979,6.8983245,21.43206177,88.55251656,1012.625313,0.069975387,97.92901611
2/4 12h,0.268589537,6.397492846,21.94683228,85.39454877,1011.720547,0.024124514,90.17655945
2/4 13h,0.253707999,6.286217199,21.92626343,85.31442842,1010.772813,0.045568682,83.40311432
2/4 14h,0.274921404,6.449805166,21.98204956,85.33279374,1009.800156,0.102564692,82.62718201
2/4 15h,0.316353346,6.763791897,21.79851685,86.17188487,1009.654844,0.112016685,84.84703064
2/4 16h,0.341040965,6.951436709,21.80880127,86.32066518,1009.70625,0.052058138,87.52220154
2/4 17h,0.323480829,6.810778884,21.11391602,90.11494277,1010.261016,0.094523188,89.51819611
2/4 18h,0.391893865,7.245243134,20.99956665,90.77323046,1010.124141,0.001552049,93.53787231
2/4 19h,0.409716865,7.344641458,20.9394165,91.45656569,1010.525703,0.000141095,100.4123077
2/4 20h,0.324099446,6.810384524,20.80294189,92.57085442,1011.276641,0.000564381,96.6882019
2/4 21h,0.276406806,6.447009161,20.61223755,93.80732826,1011.874375,0.000564381,88.66134644
2/4 22h,0.30467526,6.660283061,20.52437744,94.57326281,1011.703594,0.000564381,88.43946075
2/4 23h,0.326396956,6.823951036,20.51409302,94.8472879,1011.839844,0.005078968,91.7375412
2/5 0h,0.361821277,7.068209557,20.41280518,95.48347285,1011.532813,0.018622261,95.34043884
2/5 1h,0.369120076,7.110302983,20.40252075,95.74487022,1011.037422,0.01001684,94.14257813
2/5 2h,0.387135569,7.212893031,20.44957886,95.37870024,1010.738828,0.01453096,92.48730469
2/5 3h,0.418352983,7.388838748,20.43337402,95.38592111,1010.755781,0.01453096,91.61219788
2/5 4h,0.396286581,7.265235429,20.40130005,95.47150122,1010.252578,0.011568423,91.01687622
2/5 5h,0.347444697,6.985428609,20.47731934,94.71986426,1010.755781,0.032024924,93.83175659
2/5 6h,0.33813368,6.914054308,20.424646,94.92344781,1010.961094,0.061510596,98.86503601
2/5 7h,0.349743779,7.000930052,20.4916626,94.7216811,1011.398359,0.02835691,98.41590118
2/5 8h,0.308784005,6.692472881,20.75838623,92.69098099,1012.008828,0.014672056,95.25737762
2/5 9h,0.338182219,6.919989315,21.58944092,87.16469664,1012.757344,0.022149645,96.31218719
2/5 10h,0.321864483,6.797493612,21.63274536,86.34345309,1012.456406,0.161535572,94.08335876
2/5 11h,0.33507332,6.901933807,21.86519775,84.6534547,1011.527344,0.047261361,86.00583649
2/5 12h,0.372700971,7.142516856,21.98049316,84.23495118,1010.701328,0.047684647,79.72428894
2/5 13h,0.390878155,7.24709645,21.84493408,85.01225105,1009.565781,0.039360952,73.82700348
2/5 14h,0.41115833,7.36394842,21.81160889,85.46196412,1008.697344,0.04063081,70.88290405
2/5 15h,0.463600693,7.660340184,21.60405884,87.19517657,1008.542266,0.05699601,70.03354645
2/5 16h,0.609184152,8.380435556,21.5881897,87.69971171,1008.499297,0.037103891,72.00800323
2/5 17h,0.548655475,8.107235785,21.21581421,89.40700522,1009.135781,0.001410954,76.73804474
2/5 18h,0.56549882,8.179833897,21.00673828,91.10333536,1009.221797,0.000564381,83.14789581
2/5 19h,0.476403451,7.722792055,20.88240967,92.65120437,1009.875859,0.000987668,89.15153503
2/5 20h,0.383520396,7.195988309,20.80324707,93.93782354,1010.33125,0.002680346,90.83776093
2/5 21h,0.33666554,6.905270919,20.65026245,95.03317505,1010.821797,0.006207265,93.53768158
2/5 22h,0.297782532,6.611762141,20.67611084,95.17978064,1010.641328,0.004514586,95.94765472
2/5 23h,0.247862569,6.233844337,20.6920105,95.19602127,1010.813359,0.01819944,94.51482391
2/6 0h,0.188835903,5.701393854,20.5810791,95.11510945,1010.813359,0.025253277,91.14980316
2/6 1h,0.20679909,5.891785743,20.5810791,95.27397156,1010.735859,0.019468833,90.19809723
2/6 2h,0.224288671,6.055612759,20.52468262,95.51779096,1010.176875,0.02835691,91.91934967
2/6 3h,0.212577457,5.953335178,20.45113525,95.99359159,1010.133828,0.130639412,92.45485687
2/6 4h,0.24092798,6.181823089,20.4885498,95.73978845,1009.875859,0.322224572,94.56651306
2/6 5h,0.203208897,5.854566029,20.51159058,95.9450591,1010.124766,0.451594125,98.02373505
2/6 6h,0.180977675,5.618053061,20.58950195,95.83852363,1010.907813,0.4308559,92.55409241
2/6 7h,0.193915708,5.755047371,20.63375244,95.69583555,1011.061641,0.187212136,92.57267761
2/6 8h,0.219443428,6.018298104,20.78548584,95.11529014,1011.465625,0.06080512,99.1807251
2/6 9h,0.205572187,5.883565563,21.5866333,90.73241793,1011.9725,0.021867454,101.2918777
2/6 10h,0.203469592,5.864658462,21.94777832,87.83938799,1011.62,0.024829991,97.21078491
2/6 11h,0.198334292,5.812030948,22.07583008,86.810275,1011.122188,0.020879786,92.43328094
2/6 12h,0.181910922,5.641865166,22.3640686,84.97020423,1009.730547,0.014389865,83.26037598
2/6 13h,0.215734405,6.003443497,22.31640015,85.06723771,1008.605859,0.03470527,77.42105103
2/6 14h,0.274897138,6.455980442,22.23476563,85.48351367,1007.618125,0.111734495,75.50617981
2/6 15h,0.288835881,6.560726089,21.86177979,87.30534165,1007.077891,0.055867247,78.69599915
2/6 16h,0.376358531,7.169339505,21.77233276,88.04996786,1007.146328,0.004514586,74.36014557
2/6 17h,0.423364816,7.435726821,21.76641235,89.5521173,1007.523672,0.000564381,79.25617981
2/6 18h,0.443516405,7.547612682,21.55703125,91.01794797,1007.875547,0.000141095,87.44009399
2/6 19h,0.453321555,7.601810908,21.51088867,91.51434033,1008.296406,0.000564381,99.24573517
2/6 20h,0.376027601,7.161681751,21.50933228,92.09949754,1008.957734,0.007477123,106.686203
2/6 21h,0.306137157,6.682501994,21.25664673,93.92356578,1009.370156,0.002115965,109.253891
2/6 22h,0.275350407,6.44818369,21.23140869,94.50371309,1009.584531,0.002539251,109.471344
2/6 23h,0.294783726,6.595407551,21.12139282,95.51053302,1009.318672,0.002115965,110.0660019
2/7 0h,0.296546131,6.607116576,20.97713623,96.27271013,1009.567578,0.001128763,111.6617279
2/7 1h,0.246220062,6.226085232,20.97869263,96.53852325,1009.284141,0.001552049,111.0162125
2/7 2h,0.222108929,6.042467149,20.84935913,96.86286862,1009.292656,0.002539251,108.0617752
2/7 3h,0.248274064,6.24088158,20.8315979,96.96008154,1009.198203,0.002539251,108.1981583
2/7 4h,0.277968197,6.466083019,20.84935913,97.08070253,1009.215703,0.003526919,110.4027557
2/7 5h,0.216927271,6.003839912,21.1020752,95.94452158,1009.756563,0.008464791,106.5398788
2/7 6h,0.23294586,6.123728176,21.14663086,95.7939174,1010.812734,0.007477123,105.7176056
2/7 7h,0.258092142,6.31328216,21.18248901,95.45028838,1011.436563,0.004655682,108.9449081
2/7 8h,0.334866838,6.896815451,21.60003052,92.25482365,1012.027031,0.049095601,114.823349
2/7 9h,0.294686507,6.597539922,22.3746582,86.93158302,1012.300703,0.020879786,116.1584473
2/7 10h,0.22993456,6.10998937,23.14898071,82.57384075,1012.412188,0.02426561,110.8839188
2/7 11h,0.181647173,5.640035526,23.15523682,81.73557803,1011.907109,0.017917249,100.2248535
2/7 12h,0.175580186,5.577892836,23.30791626,80.8893402,1011.034375,0.022008549,91.44161987
2/7 13h,0.19142292,5.751392166,23.54534302,79.80444637,1009.777109,0.012132805,85.43257904
2/7 14h,0.247111531,6.249144301,23.36245117,80.83441136,1008.707656,0.000141095,83.82084656
2/7 15h,0.321237831,6.814803846,23.09603271,82.99942178,1008.382422,0.000141095,83.88171387
2/7 16h,0.435448905,7.512088531,22.95705566,84.0654995,1008.468438,0.000141095,84.40991211
2/7 17h,0.501457612,7.885741412,22.67723999,85.75703536,1008.493828,0.000141095,88.85733032
2/7 18h,0.562628321,8.178675861,22.27028809,87.96359834,1008.8875,0.000141095,93.17679596
2/7 19h,0.603794052,8.357347118,22.04497681,89.63058178,1009.742656,0.000141095,97.82433319
2/7 20h,0.558537981,8.153525645,21.91784058,91.14038894,1010.504453,0.000141095,100.1638489
2/7 21h,0.475002652,7.717607358,21.66204224,93.73688743,1011.514063,0.001269858,98.75691986
2/7 22h,0.393855825,7.256289268,21.53054199,95.08107506,1011.958594,0.007618219,97.73371124
2/7 23h,0.346686123,6.985302591,21.40963135,95.91496153,1011.79625,0.027228147,99.33221436
2/8 0h,0.341740835,6.948247345,21.45638428,96.02462377,1011.79625,0.013967045,103.1057968
2/8 1h,0.356315575,7.045575148,21.47756348,95.77989463,1010.983516,0.037527177,106.872406
2/8 2h,0.304674541,6.670076069,21.52150879,95.62494554,1010.846641,0.055443961,107.5023346
2/8 3h,0.252979153,6.278975924,21.51088867,95.25741197,1010.247734,0.080132857,105.9486465
2/8 4h,0.231783351,6.117574892,21.49282227,95.16435827,1010.478438,0.067435671,103.8014832
2/8 5h,0.199674295,5.823205648,21.547052,95.04662922,1010.778203,0.057701487,101.4127884
2/8 6h,0.208049234,5.909979588,21.49126587,95.29310713,1011.590938,0.053610187,100.3223648
2/8 7h,0.247763862,6.236326846,21.55639038,95.26724248,1012.037891,0.061369501,102.2665024
2/8 8h,0.3203018,6.787318208,21.89293823,92.38982311,1012.655,0.093958806,107.0148697
2/8 9h,0.361211041,7.079365054,22.89751587,85.69808707,1012.835469,0.056149438,110.7002869
2/8 10h,0.355231569,7.048473423,23.27425537,82.93012545,1012.595078,0.036962796,111.8478851
2/8 11h,0.307919599,6.707349922,23.40389404,82.28300726,1011.823516,0.042182859,105.9150314
2/8 12h,0.31638955,6.775546067,23.64724121,81.58460423,1011.154922,0.054738484,101.0034485
2/8 13h,0.270249751,6.424485983,23.5503479,81.70934059,1010.151406,0.047966838,95.75914001
2/8 14h,0.245402266,6.235493016,23.56435547,81.19524455,1009.697188,0.043170061,92.6601944
2/8 15h,0.277636376,6.48174423,23.37740479,82.04670932,1009.190938,0.039784238,93.75096893
2/8 16h,0.392972184,7.272730552,23.5503479,81.63394841,1009.190938,0.0163652,96.88191986
2/8 17h,0.559477696,8.165211227,22.5934082,85.3435846,1009.765625,0.000564381,99.23123169
2/8 18h,0.670857594,8.658665813,22.42388306,86.32297136,1009.800156,0.000141095,105.0826569
2/8 19h,0.785591729,9.145579559,22.23412476,88.18541926,1009.988516,0.000141095,110.6676025
2/8 20h,0.722397792,8.87963851,21.99169312,90.08847653,1010.854531,0.000141095,114.6910019
2/8 21h,0.580986855,8.248878902,21.73244629,92.0299879,1011.497734,0.000141095,117.1837845
2/8 22h,0.460308473,7.633923149,21.65517578,92.73843573,1011.686016,0.000141095,117.385788
2/8 23h,0.415677169,7.380585504,21.50872192,93.826348,1011.506172,0.000141095,117.7386551
2/9 0h,0.379323486,7.174389205,21.38222656,94.82015095,1011.317813,0.004373491,116.6361542
2/9 1h,0.368555319,7.113683954,21.35292969,95.31073042,1011.120391,0.012556091,116.2595673
2/9 2h,0.369499412,7.120421719,21.3482605,95.72359876,1010.434219,0.000987668,116.946991
2/9 3h,0.361148269,7.073783052,21.3388916,96.21318949,1010.091484,0.000564381,117.3875885
2/9 4h,0.32354351,6.8151908,21.40993652,96.01188101,1009.662656,0.002398156,115.9226532
2/9 5h,0.208345326,5.913984547,21.30959473,96.11249275,1010.580156,0.003950205,107.4298477
2/9 6h,0.207196709,5.900709593,21.23076782,96.39903803,1010.803047,0.003950205,102.450737
2/9 7h,0.225393615,6.066299835,21.35820923,95.6545812,1011.655781,0.005361158,101.0204239
2/9 8h,0.238375282,6.166704553,21.83809814,92.5689448,1012.150547,0.034564175,104.1575394
2/9 9h,0.219883253,6.032138496,22.97573242,85.46921826,1012.601719,0.019327737,104.1638336
2/9 10h,0.206587055,5.905057689,23.23656616,83.23522015,1012.688359,0.016647391,96.89188385
2/9 11h,0.201267789,5.850268911,23.35372314,82.59964409,1012.176563,0.016647391,87.46903229
2/9 12h,0.20325267,5.875442104,23.60018311,81.4914585,1011.170078,0.009311363,78.4621582
2/9 13h,0.208150248,5.930838543,23.650354,81.71776636,1009.98125,0.011991709,70.5622406
2/9 14h,0.318196453,6.792477635,23.55843506,82.39019815,1009.564609,0.072373543,67.89627075
2/9 15h,0.40707573,7.349872314,23.11315308,84.93423779,1009.173984,0.126689207,70.70347595
2/9 16h,0.505097351,7.910133915,23.24590454,84.06777462,1009.147891,0.057137106,77.2325592
2/9 17h,0.604388758,8.363469471,22.35222778,88.81975851,1009.486484,0.002680346,78.54058838
2/9 18h,0.553350062,8.133867919,22.13192139,89.85230587,1009.867969,0.002680346,83.99303436
2/9 19h,0.427941916,7.455884032,21.98018799,91.27017113,1010.666797,0.001410954,88.70249176
2/9 20h,0.351851022,7.021937615,21.81160889,93.09178523,1011.300234,0.000705477,92.75808716
2/9 21h,0.342726998,6.957665261,21.5286499,95.13896928,1011.291172,0.000141095,95.53858185
2/9 22h,0.313756407,6.737299661,21.4270874,96.07450526,1011.230625,0.000705477,99.08184052
2/9 23h,0.275699886,6.448438834,21.46602783,96.6403005,1011.534063,0.000705477,99.40406036
2/10 0h,0.254107892,6.28568603,21.52086792,96.52960025,1011.248203,0.000705477,99.66033936
2/10 1h,0.246344913,6.227707262,21.52086792,96.48864579,1010.770391,0.022008549,99.71541595
2/10 2h,0.222545612,6.047476162,21.50997314,96.57899675,1010.536563,0.046415254,98.61084747
2/10 3h,0.233196168,6.128413145,21.44265137,96.91963804,1010.241016,0.0286391,100.3467636
2/10 4h,0.207634676,5.909769763,21.51931152,96.79395874,1009.781406,0.029908959,104.8233032
2/10 5h,0.18836163,5.701543743,21.30367432,96.6396981,1010.68375,0.035269652,105.5982361
2/10 6h,0.170386587,5.509843317,21.27095947,96.9013053,1011.048359,0.035269652,104.5253067
2/10 7h,0.195490908,5.775979092,21.40496216,96.10367389,1011.636953,0.102282502,111.069809
2/10 8h,0.171637783,5.523938903,21.72435913,93.70729374,1012.144531,0.073502306,115.4542084
2/10 9h,0.126659006,5.050987664,22.9458252,86.12937187,1012.888828,0.07717032,110.1329727
2/10 10h,0.110833804,4.833349218,23.15709839,84.37076289,1012.827656,0.047543552,102.4464798
2/10 11h,0.087370511,4.477895515,23.34996948,82.50318556,1012.109375,0.03470527,91.53565216
2/10 12h,0.093320887,4.571931949,23.69680176,80.21664511,1010.954453,0.023842324,80.57063293
2/10 13h,0.121452931,5.003154696,23.74602661,80.3072036,1009.702656,0.0122739,75.97652435
2/10 14h,0.142859919,5.234588192,23.83544312,80.62309911,1008.669453,0.02017431,78.3629303
2/10 15h,0.173006973,5.557695754,23.6519104,81.65694149,1008.249766,0.012979377,81.82524872
2/10 16h,0.271914883,6.442084836,23.60860596,81.21054494,1008.004531,0.000141095,85.94192505
2/10 17h,0.329771502,6.880468979,23.05675659,84.78383869,1008.083203,0.000141095,86.58852386
2/10 18h,0.392675399,7.267909901,22.91341553,85.45807332,1008.433281,0.000141095,97.81455231
2/10 19h,0.441173356,7.5430068,22.86263428,87.01648353,1008.836016,0.000141095,111.2380829
2/10 20h,0.46896944,7.698211793,22.66350708,89.20267375,1009.361094,0.000141095,121.0010376
2/10 21h,0.416353437,7.394167344,22.15780029,92.26460281,1009.57125,0.000141095,126.5969467
2/10 22h,0.359024723,7.067370916,21.98485718,93.83971415,1009.527656,0.000141095,128.6980591
2/10 23h,0.331089141,6.876465019,21.88015137,94.88181474,1009.676016,0.000141095,131.8707886
2/11 0h,0.326574568,6.841770449,21.75988159,95.55837576,1009.41375,0.000141095,133.9781189
2/11 1h,0.391584274,7.25192947,21.7552124,95.68185183,1008.888672,0.000141095,137.3018188
2/11 2h,0.406865982,7.339097372,21.76891479,95.72358539,1008.757266,0.000141095,140.6128235
2/11 3h,0.37207481,7.141566682,21.72280273,96.16567126,1008.590781,0.000141095,142.545517
2/11 4h,0.340169183,6.947110674,21.74273071,96.06348657,1008.590781,0.000141095,144.2032776
2/11 5h,0.288243534,6.550694058,21.80132446,95.76914451,1009.387109,0.000846572,144.6835632
2/11 6h,0.31132746,6.725261876,21.73650513,95.71016801,1009.579688,0.000846572,142.678833
2/11 7h,0.420102831,7.412707975,21.96865234,94.38098063,1010.087813,0.003950205,144.2798615
2/11 8h,0.505808135,7.902731874,22.48589478,90.54691622,1010.558359,0.000705477,149.8725128
2/11 9h,0.487895326,7.815148056,24.11089478,81.01467609,1010.941719,0.000705477,151.6495056
2/11 10h,0.457116912,7.644915886,24.70980225,76.89479692,1010.836953,0.000705477,152.4466553
2/11 11h,0.416523248,7.419052813,25.27163086,73.57437964,1010.017578,0.000141095,151.2235718
2/11 12h,0.354683655,7.071971533,25.95372925,70.37651825,1008.483516,0.000141095,149.9705353
2/11 13h,0.385655378,7.25428733,26.17901001,69.59248764,1007.48125,0.000141095,148.4745636
2/11 14h,0.459412939,7.685194382,26.36751709,68.81510316,1006.122266,0.000141095,149.7493896
2/11 15h,0.545997493,8.143631708,26.10640869,70.23881915,1005.912734,0.000141095,149.9262085
2/11 16h,0.67818224,8.737111284,25.77175293,71.2922139,1005.964766,0.000141095,150.4363403
2/11 17h,0.664160448,8.661777014,24.69112549,75.6170046,1006.374766,0.000141095,151.025116
2/11 18h,0.877898385,9.539781265,24.16015015,79.04288626,1006.627344,0.000141095,152.62146
2/11 19h,0.995701343,9.998586112,23.66002808,83.39804721,1006.339688,0.000141095,154.890625
2/11 20h,0.970446379,9.891904105,23.35027466,86.37945533,1007.202656,0.000141095,157.3653717
2/11 21h,0.855942003,9.437272919,23.07390747,88.11892716,1007.707734,0.000141095,159.106308
2/11 22h,0.752025685,9.028932171,22.97823486,89.01019722,1007.629609,0.000141095,159.0622101
2/11 23h,0.712755455,8.855690587,22.8638855,89.88790026,1007.873672,0.000141095,158.9480133
2/12 0h,0.71881628,8.882831389,22.73269043,90.45261876,1007.394063,0.000141095,157.8877716
2/12 1h,0.776799786,9.124712487,22.59246216,90.71593336,1006.775703,0.000141095,156.6300659
2/12 2h,0.778093923,9.130609502,22.53045044,90.83485542,1006.296094,0.000141095,155.2501678
2/12 3h,0.740590882,8.981536305,22.54137573,90.54336546,1006.261563,0.000141095,154.5505829
2/12 4h,0.741126997,8.982917704,22.54137573,90.2197688,1006.566797,0.000141095,154.4854736
2/12 5h,0.558311244,8.16502668,22.49056396,91.0940661,1007.4025,0.000141095,158.4924316
2/12 6h,0.533151911,8.051901271,22.49962769,91.1274851,1007.864609,0.000141095,155.3839722
2/12 7h,0.555129073,8.149607047,22.71679077,89.94900696,1008.670703,0.000141095,156.2671051
2/12 8h,0.510008735,7.9383538,23.2633606,86.87715174,1009.137031,0.000141095,159.7566376
2/12 9h,0.395617523,7.295180014,24.69735107,80.35913841,1009.809844,0.000141095,160.2014313
2/12 10h,0.336554047,6.949212436,25.43084106,76.76081014,1009.542188,0.000141095,162.5135803
2/12 11h,0.288666211,6.586518665,25.95528564,74.42063261,1008.644609,0.000141095,165.6117249
2/12 12h,0.198972005,5.859223033,26.74642334,71.3510839,1007.928828,0.000141095,166.9522095
2/12 13h,0.11595465,4.945990258,27.05864868,70.70557995,1006.471094,0.000141095,170.8301086
2/12 14h,0.087395834,4.50420746,27.18517456,70.24137555,1005.703203,0.050083268,170.6953125
2/12 15h,0.095191126,4.624838386,27.01036987,70.49315339,1005.486953,0.032730401,161.5294037
2/12 16h,0.161940173,5.462885927,26.93837891,70.52562685,1005.608125,0.000987668,144.468399
2/12 17h,0.407479609,7.38109058,25.81630859,75.83828946,1005.901172,0.000141095,138.4768524
2/12 18h,0.855481907,9.462995255,25.14199219,78.82693305,1006.505625,0.000141095,143.1572113
2/12 19h,0.972003218,9.915964906,24.57549438,81.04496903,1006.643672,0.000141095,151.6970367
2/12 20h,0.904898909,9.64522294,24.19161377,82.48466597,1007.005859,0.000141095,158.4532318
